0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
merge_l,3.3364720344543457,6.322035789489746,10.794628143310547,17.654781579971313,24.270044565200806,33.53893709182739,42.349815368652344,55.40764594078064,67.69076991081238,83.57256817817688,94.6934506893158,109.9792001247406,126.21960163116455,148.13014388084412,127.25724840164185,93.18759441375732,108.01786375045776,115.95862865447998,131.01954913139343
merge_b,2.9887592792510986,5.6859354972839355,9.776280403137207,15.95867395401001,22.940383911132812,32.45461177825928,42.05765986442566,53.706268310546875,65.41204762458801,80.14418244361877,92.36372923851013,109.21283102035522,125.867999792099,147.884747505188,94.11418771743774,89.71682143211365,103.09860062599182,113.62949109077454,133.1050078868866
merge,3.197687864303589,6.210976839065552,10.707036018371582,17.36921715736389,25.037829399108887,33.390475034713745,44.208373069763184,53.815678119659424,67.63402438163757,81.67601799964905,96.5303475856781,112.8908417224884,129.1761772632599,108.24999976158142,80.61276507377625,90.83366513252258,108.64260983467102,119.55551886558533,133.65542912483215
n,100000.0,150000.0,200000.0,250000.0,300000.0,350000.0,400000.0,450000.0,500000.0,550000.0,600000.0,650000.0,700000.0,750000.0,800000.0,850000.0,900000.0,950000.0,1000000.0
